city,region,type_of_unite,in_compound,owner_type,area,rooms,bathrooms,floor_number,elevator,finish_status,year_of_building,views,has_reviews,payment_method,price_per_meter,price,area_category,floor_category,building_category
Greater Cairo,ميدان لبنان,Apartment,False,Real Estate Marketer,220,4,3,1,True,Extra Super Luxury,2010,Main Street,True,Cash,21591,4750000,X-Large,low,medium
Greater Cairo,دار مصر,Apartment,False,Real Estate Marketer,140,3,3,2,True,Super Luxury,2023,Corner,True,Cash,37500,5250000,Large,low,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,162,3,2,3,False,Super Luxury,2027,Main Street,False,Cash or Installment,35108,5687500,X-Large,low,new
Alexandria,طريق قناة السويس,Apartment,False,Real Estate Marketer,165,2,2,1,False,Super Luxury,2000,Main Street,True,Cash,25152,4150000,X-Large,low,medium
Greater Cairo,المنطقه الثانيه عشر عمارات,Apartment,False,Real Estate Marketer,92,2,2,0,False,Super Luxury,2024,Garden,False,Cash,45652,4200000,Medium,ground,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,133,3,1,3,False,Super Luxury,2027,Main Street,False,Cash or Installment,35000,4655000,Large,low,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,125,2,2,3,False,Super Luxury,2027,Main Street,False,Cash or Installment,35000,4375000,Large,low,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,131,3,1,3,False,Super Luxury,2027,Swimming Pool,False,Cash or Installment,35000,4585000,Large,low,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,125,2,2,3,False,Super Luxury,2027,Main Street,False,Cash or Installment,35000,4375000,Large,low,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,140,3,2,4,False,Super Luxury,2027,Swimming Pool,False,Cash or Installment,35000,4900000,Large,mid,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,133,3,1,4,False,Super Luxury,2027,Main Street,False,Cash or Installment,35000,4655000,Large,mid,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,125,2,2,4,False,Super Luxury,2027,Main Street,False,Cash or Installment,35000,4375000,Large,mid,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,162,3,2,4,False,Super Luxury,2027,Main Street,False,Cash or Installment,35108,5687500,X-Large,mid,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,133,3,2,4,False,Super Luxury,2027,Main Street,False,Cash or Installment,35000,4655000,Large,mid,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,125,2,2,4,False,Super Luxury,2027,Side Street,False,Cash or Installment,33000,4125000,Large,mid,new
Greater Cairo,كمبوند بالم كابيتال - تي جي للتطوير العقاري,Apartment,True,Real Estate Marketer,147,3,3,3,False,Semi-Finished,2026,Main Street,False,Cash or Installment,26769,3935000,Large,low,new
Greater Cairo,طريق طلعت مصطفي,Apartment,False,Real Estate Marketer,107,2,1,6,False,Super Luxury,2012,Main Street,False,Cash,49533,5300000,Medium,mid,medium
Port Said,مدينة بورسعيد,Apartment,False,Real Estate Marketer,155,3,1,9,True,Semi-Finished,2009,Corner,False,Cash,27097,4200000,Large,high,medium
Greater Cairo,Idris Home Compound - Arkan,Apartment,True,Real Estate Marketer,133,3,3,3,False,Semi-Finished,2028,Main Street,False,Cash or Installment,29000,3857000,Large,low,new
Greater Cairo,المستثمرين الجنوبية,Apartment,False,Real Estate Marketer,136,2,1,0,False,Super Luxury,2015,Garden,True,Cash,33088,4500000,Large,ground,medium
Greater Cairo,النرجس الجديدة,Apartment,False,Real Estate Marketer,153,3,2,2,False,Semi-Finished,2025,Main Street,False,Cash or Installment,32353,4950000,Large,low,new
Greater Cairo,Origami Gardens - Taj City Compound,Apartment,True,Real Estate Marketer,130,3,2,1,False,Unfinished,2028,Garden,True,Cash,32692,4250000,Large,low,new
Greater Cairo,كمبوند بيلفا - الكرنك,Apartment,True,Real Estate Marketer,115,2,2,3,False,Unfinished,2028,Garden,False,Cash or Installment,48696,5600000,Medium,low,new
Greater Cairo,طريق احمد زويل,Apartment,False,Real Estate Marketer,133,3,3,0,False,Unfinished,2028,Main Street,True,Cash or Installment,29000,3857000,Large,ground,new
Greater Cairo,المنطقة الخامسة - اللوتس الشمالية,Apartment,False,Real Estate Marketer,210,3,2,1,False,Unfinished,2024,Garden,False,Cash,28571,6000000,X-Large,low,new
Greater Cairo,كمبوند مروج - دار المغربي,Apartment,True,Real Estate Marketer,147,3,2,3,True,Semi-Finished,2022,Main Street,True,Cash,38435,5650000,Large,low,new
Greater Cairo,كمبوند بالم كابيتال - تي جي للتطوير العقاري,Apartment,True,Real Estate Marketer,162,3,3,2,False,Semi-Finished,2027,Main Street,False,Cash or Installment,26352,4269000,X-Large,low,new
Greater Cairo,كمبوند ادريس هوم 2 - أركان,Apartment,True,Real Estate Marketer,125,3,3,0,False,Semi-Finished,2028,Main Street,False,Cash or Installment,34100,4262500,Large,ground,new
Greater Cairo,النرجس الجديدة,Apartment,False,Real Estate Marketer,160,3,2,1,True,Semi-Finished,2025,Main Street,False,Installment,35938,5750000,Large,low,new
Greater Cairo,كمبوند بيلفا - الكرنك,Apartment,True,Real Estate Marketer,115,2,2,3,False,Unfinished,2028,Garden,True,Cash or Installment,48696,5600000,Medium,low,new
Greater Cairo,كمبوند ادريس هوم 2 - أركان,Apartment,True,Real Estate Marketer,133,3,3,0,False,Unfinished,2028,Main Street,True,Cash or Installment,28992,3856000,Large,ground,new
Greater Cairo,كمبوند مروج - دار المغربي,Apartment,True,Real Estate Marketer,166,3,2,1,True,Semi-Finished,2022,Main Street,False,Cash,25602,4250000,X-Large,low,new
Greater Cairo,كمبوند بيلفا - الكرنك,Apartment,True,Real Estate Marketer,115,2,2,2,False,Unfinished,2027,Main Street,True,Installment,49043,5640000,Medium,low,new
Greater Cairo,كمبوند مينوركا - مارديف,Apartment,True,Developer,130,2,2,0,False,Semi-Finished,2027,Garden,False,Cash or Installment,43846,5700000,Large,ground,new
Greater Cairo,كمبوند روح زايد - الأماكن,Apartment,True,Developer,137,3,2,2,False,Unfinished,2024,Garden,True,Cash or Installment,42750,5856750,Large,low,new
Greater Cairo,كمبوند بيلفا - الكرنك,Apartment,True,Real Estate Marketer,84,1,1,1,False,Unfinished,2027,Main Street,False,Installment,47619,4000000,Medium,low,new
Greater Cairo,شارع عبد العزيز فهمي,Apartment,False,Real Estate Marketer,135,2,2,10,True,Super Luxury,2003,Main Street,True,Cash,37037,5000000,Large,high,medium
Greater Cairo,كمبوند ابارتمورا - المنصور,Apartment,True,Real Estate Marketer,119,3,2,2,False,Semi-Finished,2027,Side Street,False,Installment,34874,4150000,Medium,low,new
Greater Cairo,كمبوند بالتجمع الخامس,Apartment,True,Real Estate Marketer,91,2,2,0,False,Extra Super Luxury,2026,Garden,True,Cash,61538,5600000,Medium,ground,new
Greater Cairo,مدينتي - بي 8,Apartment,False,Real Estate Marketer,127,3,3,4,False,Super Luxury,2025,Garden,False,Cash,41732,5300000,Large,mid,new
Greater Cairo,المنطقة الأولى - اللوتس الشمالية,Apartment,False,Real Estate Marketer,179,2,2,3,True,Super Luxury,2019,Main Street,True,Cash,33520,6000000,X-Large,low,new
Greater Cairo,اللوتس الجنوبيه,Apartment,False,Real Estate Marketer,193,3,2,3,False,Semi-Finished,2025,Garden,False,Cash or Installment,26000,5018000,X-Large,low,new
Greater Cairo,طريق احمد زويل,Apartment,True,Real Estate Marketer,138,3,2,2,False,Unfinished,2028,Main Street,True,Cash or Installment,30725,4240000,Large,low,new
Greater Cairo,أولاد رجب,Apartment,False,Real Estate Marketer,91,2,2,3,False,Extra Super Luxury,2025,Garden,False,Cash,50549,4600000,Medium,low,new
Greater Cairo,كمبوند دارنا - ام سكويرد,Apartment,True,Real Estate Marketer,220,3,3,5,False,Super Luxury,2016,Main Street,True,Cash,25000,5500000,X-Large,mid,new
Greater Cairo,كمبوند ادريس هوم 2 - أركان,Apartment,True,Real Estate Marketer,133,3,3,2,False,Unfinished,2028,Swimming Pool,False,Cash or Installment,31000,4123000,Large,low,new
Greater Cairo,كمبوند بريفادو - مجموعة طلعت مصطفي,Apartment,True,Real Estate Marketer,82,2,1,3,False,Extra Super Luxury,2027,Lake,False,Cash,51768,4245000,Medium,low,new
Greater Cairo,Idris Home Compound - Arkan,Apartment,True,Real Estate Marketer,145,3,3,3,False,Semi-Finished,2028,Main Street,False,Cash or Installment,29000,4205000,Large,low,new
Greater Cairo,شارع أحمد رامي,Apartment,False,Real Estate Marketer,110,2,1,0,False,Super Luxury,2020,Garden,True,Cash,50000,5500000,Medium,ground,new
Greater Cairo,شية - كمبوند سراي,Studio,True,Real Estate Marketer,81,1,1,4,False,Semi-Finished,2025,Main Street,True,Cash or Installment,62457,5059000,Medium,mid,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,64,1,1,2,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,71500,4576000,Small,low,new
Greater Cairo,كمبوند سكاي فيو - اعمار,Apartment,True,Real Estate Marketer,150,3,3,3,False,Semi-Finished,2025,Swimming Pool,False,Cash or Installment,27000,4050000,Large,low,new
Marsa Matrouh,منتجع باهية - سي جيت,Apartment,False,Real Estate Marketer,95,2,1,1,False,Extra Super Luxury,2025,Sea,False,Cash or Installment,40526,3850000,Medium,low,new
Greater Cairo,كمبوند صن كابيتال - ارابيا,Apartment,True,Real Estate Marketer,175,3,3,1,False,Unfinished,2024,Swimming Pool,False,Cash,28989,5073000,X-Large,low,new
Greater Cairo,شارع محمد متولي الشعرواي,Apartment,False,Real Estate Marketer,220,3,2,1,True,Super Luxury,2020,Main Street,True,Cash,27273,6000000,X-Large,low,new
Greater Cairo,كمبوند طلالة - مدينة مصر,Apartment,True,Real Estate Marketer,124,3,2,2,False,Extra Super Luxury,2028,Garden,False,Cash or Installment,39516,4900000,Large,low,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,68,1,1,2,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,71500,4862000,Small,low,new
Greater Cairo,كمبوند سكاي فيو - اعمار,Apartment,True,Real Estate Marketer,155,3,3,2,False,Semi-Finished,2025,Swimming Pool,True,Cash or Installment,32000,4960000,Large,low,new
Greater Cairo,كمبوند ذا سيتي - ماستر جروب,Apartment,True,Real Estate Marketer,198,4,3,2,False,Semi-Finished,2027,Garden,False,Cash,23889,4730000,X-Large,low,new
Hurghada,Hurghada Resorts,Apartment,False,Real Estate Marketer,55,1,1,2,False,Super Luxury,2026,Swimming Pool,False,Cash or Installment,71500,3932500,Small,low,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,125,2,2,3,False,Super Luxury,2027,Main Street,False,Cash or Installment,38000,4750000,Large,low,new
Greater Cairo,أولاد رجب,Apartment,False,Real Estate Marketer,97,3,2,0,False,Luxury,2025,Garden,False,Cash,54639,5300000,Medium,ground,new
Greater Cairo,كمبوند طلالة - مدينة مصر,Apartment,True,Real Estate Marketer,113,2,2,3,False,Semi-Finished,2024,Main Street,True,Cash,53097,6000000,Medium,low,new
Greater Cairo,ويست فيو ريزيدنس - اتش دي بي,Apartment,True,Real Estate Marketer,100,2,1,3,False,Extra Super Luxury,2026,Main Street,False,Cash or Installment,60000,6000000,Medium,low,new
Greater Cairo,حدائق المهندسين,Apartment,True,Real Estate Marketer,84,2,1,0,False,Extra Super Luxury,2022,Garden,False,Cash,53571,4500000,Medium,ground,new
Greater Cairo,شارع الشهيد وائل عبد الجابر,Apartment,False,Real Estate Marketer,190,4,2,3,True,Extra Super Luxury,2018,Main Street,False,Cash,24211,4600000,X-Large,low,new
Greater Cairo,كمبوند ذا ايكون جاردنز - ستايل هوم,Apartment,True,Real Estate Marketer,158,3,2,2,False,Semi-Finished,2027,Swimming Pool,False,Cash or Installment,30241,4778000,Large,low,new
Greater Cairo,حدائق المهندسين,Apartment,True,Real Estate Marketer,84,2,1,0,False,Extra Super Luxury,2023,Garden,False,Cash,53571,4500000,Medium,ground,new
Hurghada,Sheraton Street,Apartment,False,Real Estate Marketer,131,3,1,3,False,Super Luxury,2027,Swimming Pool,False,Cash or Installment,38000,4978000,Large,low,new
Hurghada,منتجع كالا - كابيتال لينك,Apartment,False,Real Estate Marketer,82,1,1,1,False,Extra Super Luxury,2028,Sea,False,Cash or Installment,68491,5616240,Medium,low,new
Hurghada,منتجع أكوا انفنتي - ريفرميد جلوبال,Apartment,False,Real Estate Marketer,124,3,1,2,False,Super Luxury,2024,Side Street,False,Cash or Installment,35629,4418000,Large,low,new
Greater Cairo,كمبوند ميدتاون كوندو - بتر هوم,Apartment,True,Real Estate Marketer,130,2,3,0,False,Semi-Finished,2025,Garden,True,Cash or Installment,42631,5542000,Large,ground,new
Greater Cairo,كمبوند سراي - مدينة مصر للتطوير,Apartment,True,Real Estate Marketer,112,2,2,1,False,Semi-Finished,2028,Main Street,False,Cash or Installment,51395,5756240,Medium,low,new
Greater Cairo,كمبوند وان 33 - بدرالدين,Studio,True,Developer,85,1,1,2,False,Semi-Finished,2029,Main Street,False,Cash or Installment,62849,5342139,Medium,low,new
Greater Cairo,المنطقة الثانية - اللوتس الشمالية,Apartment,False,Real Estate Marketer,205,4,2,3,True,Semi-Finished,2023,Garden,False,Cash,28049,5750000,X-Large,low,new
Greater Cairo,المنطقه الثانيه عشر عمارات,Apartment,False,Real Estate Marketer,92,2,2,0,False,Extra Super Luxury,2024,Back Side,False,Cash,45652,4200000,Medium,ground,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,170,3,2,2,False,Semi-Finished,2026,Garden,False,Cash or Installment,27176,4620000,X-Large,low,new
Greater Cairo,أشجار هايتس - اي جي اي,Apartment,True,Real Estate Marketer,133,3,2,0,False,Semi-Finished,2022,Main Street,True,Cash,29368,3905984,Large,ground,new
Ain Sokhna,منتجع كاب باي - لاسيرينا,Penthouse,False,Developer,55,1,1,2,False,Extra Super Luxury,2027,Sea,False,Cash or Installment,75000,4125000,Small,low,new
Greater Cairo,مجموعة 103,Apartment,False,Real Estate Marketer,116,3,2,5,False,Luxury,2025,Side Street,False,Cash,45259,5250000,Medium,mid,new
Greater Cairo,مجموعة 103,Apartment,False,Real Estate Marketer,116,3,2,5,False,Extra Super Luxury,2024,Corner,False,Cash,45259,5250000,Medium,mid,new
Greater Cairo,Second District,Apartment,False,Real Estate Marketer,195,3,3,2,False,Semi-Finished,2025,Garden,False,Cash or Installment,22821,4450000,X-Large,low,new
Ain Sokhna,منتجع كاب باي - لاسيرينا,Penthouse,False,Developer,65,1,1,2,False,Extra Super Luxury,2027,Sea,False,Cash or Installment,75000,4875000,Small,low,new
Greater Cairo,مدينتي - بي 7,Apartment,False,Real Estate Marketer,96,2,2,2,False,Extra Super Luxury,2020,Back Side,True,Cash,44271,4250000,Medium,low,new
Ain Sokhna,منتجع كاب باي - لاسيرينا,Penthouse,False,Developer,65,1,1,2,False,Extra Super Luxury,2027,Sea,False,Cash or Installment,65000,4225000,Small,low,new
Ain Sokhna,منتجع كاب باي - لاسيرينا,Penthouse,False,Developer,80,1,1,2,False,Extra Super Luxury,2027,Sea,False,Cash or Installment,66750,5340000,Small,low,new
Ain Sokhna,منتجع كاب باي - لاسيرينا,Penthouse,False,Developer,80,1,1,2,False,Extra Super Luxury,2027,Sea,False,Cash or Installment,69562,5565000,Small,low,new
Greater Cairo,كمبوند اليسيوم - لاين للتطوير العقاري,Studio,True,Developer,79,1,1,4,False,Semi-Finished,2028,Main Street,False,Cash or Installment,52732,4165800,Small,mid,new
Alexandria,سكاي لاين ريزيدنس - العروبة,Apartment,False,Real Estate Marketer,106,2,2,1,False,Extra Super Luxury,2025,Plaza,True,Installment,49623,5260000,Medium,low,new
Greater Cairo,تاج سلطان - كمبوند تاج سيتي,Apartment,True,Real Estate Marketer,80,1,2,3,False,Semi-Finished,2023,Garden,True,Cash or Installment,57500,4600000,Small,low,new
Greater Cairo,كمبوند اليسيوم - لاين للتطوير العقاري,Studio,True,Developer,79,1,1,5,False,Semi-Finished,2028,Main Street,False,Cash or Installment,51032,4031500,Small,mid,new
Greater Cairo,كمبوند جولف 2 - نستيريا,Apartment,True,Real Estate Marketer,168,3,3,0,False,Unfinished,2026,Lake,True,Cash or Installment,35714,6000000,X-Large,ground,new
Greater Cairo,واحة الريحان - \u200eالشركة المصرية الهندسية للتنمية \u200e,Apartment,True,Real Estate Marketer,160,3,2,2,False,Extra Super Luxury,2023,Garden,False,Cash,26250,4200000,Large,low,new
Greater Cairo,كمبوند جرين هيلز - المقاولون العرب,Apartment,True,Real Estate Marketer,145,3,2,2,False,Super Luxury,2019,Main Street,True,Cash,34483,5000000,Large,low,new
